EVENT_WOBA,WOBA_CUMU_BAT,WOBA_CUMU_PIT,HAND_MATCH,BAT_HOME_IND,PIT_REST,DAYS_SINCE_SZN_START,IN_DIV,IN_LEAGUE,PITCH_COUNT_CUMU,FIELD_POS,OUTS_CT,ORDER_CT,BATTER_IDX
0,0.3816176470588235,0.13979999999999998,1,1,6,22,0,0,22,10,0,1,5
0,0.24353333333333332,0.11649999999999999,0,1,6,22,0,0,26,3,2,1,6
0.883,0.883,0.34730769230769226,0,0,6,22,0,0,33,2,0,1,9
0,0.3495,0.33444444444444443,0,0,6,22,0,0,36,9,0,2,1
0,0,0.32249999999999995,1,0,6,22,0,0,37,6,0,2,2
0.883,0.883,0.34182758620689657,0,0,6,22,0,0,40,5,1,2,3
0,0,0.33043333333333336,0,0,6,22,0,0,41,7,1,2,4
0,0,0.3197741935483871,1,0,6,22,0,0,42,8,2,2,5
0,0.21835294117647058,0.09985714285714285,0,1,6,22,0,0,27,7,0,1,7
0,0.3854444444444444,0.087375,0,1,6,22,0,0,29,2,1,1,8
0,0.22075,0.07766666666666666,0,1,6,22,0,0,33,9,2,1,9
0,0.4415,0.30978125,0,0,6,22,0,0,44,10,0,2,6
0,0,0.3003939393939394,0,0,6,22,0,0,47,4,1,2,7
0,0,0.29155882352941176,1,0,6,22,0,0,50,3,2,2,8
0,0.31067391304347824,0.06989999999999999,0,1,6,22,0,0,36,6,0,2,1
0,0.3646551724137931,0.06354545454545454,1,1,6,22,0,0,39,4,1,2,2
0,0.5066153846153847,0.058249999999999996,0,1,6,22,0,0,45,8,2,2,3
0,0.4415,0.28322857142857144,0,0,6,22,0,0,54,2,0,2,9
0,0.23299999999999998,0.2753611111111111,0,0,6,22,0,0,55,9,1,3,1
0,0,0.26791891891891895,1,0,6,22,0,0,61,6,2,3,2
1.979,0.5239318181818182,0.206,0,1,6,22,0,0,51,5,0,2,4
0,0.3707142857142857,0.19128571428571428,1,1,6,22,0,0,53,10,0,2,5
0,0.2356774193548387,0.17853333333333332,0,1,6,22,0,0,56,3,1,2,6
0,0.2121142857142857,0.167375,0,1,6,22,0,0,60,7,2,2,7
0.699,0.8216666666666667,0.2792631578947368,0,0,6,22,0,0,69,5,0,3,3
0,0,0.2721025641025641,0,0,6,22,0,0,72,7,0,3,4
1.979,0.6596666666666667,0.31477499999999997,1,0,6,22,0,0,75,8,1,3,5
0,0.29433333333333334,0.30709756097560975,0,0,6,22,0,0,80,10,1,3,6
0,0,0.29978571428571427,0,0,6,22,0,0,82,4,2,3,7
0,0.36515789473684207,0.1575294117647059,0,1,6,22,0,0,62,2,0,2,8
0,0.19622222222222221,0.1487777777777778,0,1,6,22,0,0,66,9,1,2,9
0,0.30406382978723406,0.14094736842105263,0,1,6,22,0,0,70,6,2,3,1
1.238,0.4126666666666667,0.3216046511627907,1,0,6,22,0,0,85,3,0,3,8
0,0.3525,0.1339,1,1,6,22,0,0,76,4,0,3,2
0,0.48785185185185187,0.1275238095238095,0,1,6,22,0,0,80,8,1,3,3
0.699,0.5278222222222222,0.1535,0,1,6,22,0,0,84,5,2,3,4
0,0.36041666666666666,0.14682608695652172,1,1,6,22,0,0,91,10,2,3,5
0,0.11649999999999999,0.27345,0,0,6,23,0,0,4,9,0,1,1
0,0,0.26042857142857145,1,0,6,23,0,0,7,6,1,1,2
0.699,0.6327999999999999,0.28036363636363637,0,0,6,23,0,0,13,10,2,1,3
0,0.1766,0.26817391304347826,0,0,6,23,0,0,16,8,2,1,4
0,0.3096734693877551,0,1,1,6,23,0,0,3,6,0,1,1
0,0.3580625,0,0,1,6,23,0,0,8,3,1,1,2
1.979,0.522448275862069,0.6596666666666667,1,1,6,23,0,0,14,8,1,1,3
0,0.5053617021276595,0.49475,1,1,6,23,0,0,16,5,1,1,4
0,0.3740263157894737,0.39580000000000004,0,1,6,23,0,0,21,10,2,1,5
0.883,0.9682000000000001,0.2937916666666667,1,0,6,23,0,0,18,3,0,1,5
0,0.1766,0.28204,0,0,6,23,0,0,22,7,0,1,6
0.699,0.699,0.2980769230769231,1,0,6,23,0,0,30,5,1,1,7
0.699,0.13979999999999998,0.31292592592592594,0,0,6,23,0,0,36,4,1,1,8
0,0.3532,0.30175,0,0,6,23,0,0,39,2,1,1,9
0.883,0.22599999999999998,0.3217931034482759,0,0,6,23,0,0,40,9,2,2,1
0,0,0.3110666666666667,1,0,6,23,0,0,44,6,2,2,2
0,0.3317894736842105,0.32983333333333337,1,1,6,23,0,0,23,7,0,1,6
0,0.4942424242424242,0.28271428571428575,0,1,6,23,0,0,29,9,1,1,7
0,0.3303809523809524,0.247375,1,1,6,23,0,0,34,2,2,1,8
0,0.5273333333333333,0.30103225806451617,0,0,6,23,0,0,50,10,0,2,3
0,0.14716666666666667,0.291625,0,0,6,23,0,0,51,8,1,2,4
0.883,0.9540000000000001,0.30954545454545457,1,0,6,23,0,0,57,3,2,2,5
1.238,0.3535,0.3368529411764706,0,0,6,23,0,0,61,7,2,2,6
0.883,0.7909999999999999,0.35245714285714286,1,0,6,23,0,0,65,5,2,2,7
0,0.11649999999999999,0.3426666666666667,0,0,6,23,0,0,71,4,2,2,8
0,0.22010000000000002,0.2198888888888889,1,1,6,23,0,0,38,4,0,1,9
0,0.30347999999999997,0.19790000000000002,1,1,6,23,0,0,40,6,1,2,1
1.238,0.3847272727272727,0.29245454545454547,0,1,6,23,0,0,43,3,2,2,2
0.699,0.5283333333333333,0.3263333333333333,1,1,6,23,0,0,49,8,2,2,3
1.238,0.520625,0.3964615384615385,1,1,6,23,0,0,53,5,2,2,4
0,0.36443589743589744,0.36814285714285716,0,1,6,23,0,0,56,10,2,2,5
0,0.29433333333333334,0.3334054054054054,0,0,6,23,0,0,74,2,0,2,9
0,0.19774999999999998,0.32463157894736844,0,0,6,23,0,0,78,9,1,3,1
0,0,0.3163076923076923,1,0,6,23,0,0,81,6,2,3,2
0,0.31520000000000004,0.3436,1,1,6,23,0,0,60,7,0,2,6
0,0.47970588235294115,0.322125,0,1,6,23,0,0,63,9,1,2,7
0,0.31536363636363635,0.30317647058823527,1,1,6,23,0,0,69,2,2,2,8
0,0.45199999999999996,0.3084,0,0,6,23,0,0,83,10,0,3,3
0,0.12614285714285714,0.3008780487804878,0,0,6,23,0,0,87,8,1,3,4
0,0.8177142857142857,0.2937142857142857,1,0,6,23,0,0,94,3,2,3,5
0.883,0.25166666666666665,0.3353888888888889,1,1,6,23,0,0,73,4,0,2,9
0.883,0.31484313725490193,0.3642105263157895,1,1,6,23,0,0,74,6,0,3,1
0.883,0.39938235294117647,0.39015,0,1,6,23,0,0,78,3,0,3,2
0,0.5112903225806451,0.37157142857142855,1,1,6,23,0,0,84,8,0,3,3
0,0.51,0.35468181818181815,1,1,6,23,0,0,94,5,1,3,4
0.699,0.40285714285714286,0.3031395348837209,0,0,6,23,0,0,99,7,0,3,6
0,0.5273333333333333,0.29625,1,0,6,23,0,0,103,5,0,3,7
0,0.3237272727272727,0.5822,1,0,6,24,0,0,7,9,0,1,1
0.883,0.08027272727272727,0.601,0,0,6,24,0,0,10,10,1,1,2
0,0.26366666666666666,0.5656470588235294,0,0,6,24,0,0,14,4,1,1,3
0,0.636,0.5342222222222222,0,0,6,24,0,0,18,8,2,1,4
0,0.3137037037037037,0,1,1,6,24,0,0,6,6,0,1,1
0,0.367,0,0,1,6,24,0,0,11,3,1,1,2
0.883,0.49214705882352944,0.29433333333333334,1,1,6,24,0,0,18,8,2,1,3
0,0.49,0.22075,1,1,6,24,0,0,20,5,2,1,4
0,0.282,0.5061052631578947,1,0,6,24,0,0,19,6,0,1,5
0,0,0.4808,0,0,6,24,0,0,24,7,1,1,6
1.238,0.4952,0.5168571428571428,0,0,6,24,0,0,28,5,2,1,7
0.883,0.883,0.5335,0,0,6,24,0,0,31,3,2,1,8
0.883,0.35942857142857143,0.3532,0,1,6,24,0,0,22,10,0,1,5
0,0.44081081081081075,0.29433333333333334,0,1,6,24,0,0,26,7,0,1,6
0,0.2240909090909091,0.2522857142857143,1,1,6,24,0,0,28,9,1,1,7
0.883,0.34816,0.331125,1,1,6,24,0,0,29,2,2,1,8
0,0.22020833333333334,0.29433333333333334,1,1,6,24,0,0,38,4,2,1,9
1.979,1.979,0.5963478260869566,1,0,6,24,0,0,34,2,0,1,9
0.883,0.37033333333333335,0.6082916666666667,1,0,6,24,0,0,36,9,0,2,1
0,0.07358333333333333,0.58396,0,0,6,24,0,0,37,10,0,2,2
1.979,0.5087142857142857,0.6376153846153846,0,0,6,24,0,0,46,4,1,2,3
0,0.5724,0.614,0,0,6,24,0,0,47,8,1,2,4
0,0.25636363636363635,0.5920714285714286,1,0,6,24,0,0,52,6,2,2,5
0,0.308,0.2649,1,1,6,24,0,0,43,6,0,2,1
0,0.3573421052631579,0.24081818181818182,0,1,6,24,0,0,46,3,1,2,2
0,0.4780857142857143,0.22075,1,1,6,24,0,0,50,8,2,2,3
0,0,0.571655172413793,0,0,6,24,0,0,58,7,0,2,6
0.699,0.2534444444444444,0.5759000000000001,1,0,6,24,0,0,63,4,1,2,10
1.979,0.5186346153846154,0.356,1,1,6,24,0,0,55,5,0,2,4
0,0.35106976744186047,0.33057142857142857,0,1,6,24,0,0,60,10,0,2,5
0.883,0.45244736842105265,0.3674,0,1,6,24,0,0,62,7,1,2,6
0.883,0.27899999999999997,0.399625,1,1,6,24,0,0,65,9,1,2,7
0,0.3347692307692308,0.37611764705882356,1,1,6,24,0,0,67,2,1,2,8
0,0.2114,0.3552222222222222,1,1,6,24,0,0,75,4,2,2,9
0.883,0.31826785714285716,0.383,1,1,6,24,0,0,82,6,0,3,1
0,0.3481794871794872,0.36385,0,1,6,24,0,0,88,3,0,3,2
0,0,0.3715227272727273,0,0,5,25,0,0,4,9,0,1,1
0,0,0.3632666666666667,0,0,5,25,0,0,8,7,1,1,2
0.728,0.728,0.37119565217391304,1,0,5,25,0,0,14,4,2,1,3
1.979,1.979,0.405404255319149,0,0,5,25,0,0,15,3,2,1,4
1.558,1.558,0.4294166666666667,1,0,5,25,0,0,20,5,2,1,5
0,0,0.4206530612244898,1,0,5,25,0,0,22,10,2,1,6
0.883,0.3170508474576271,0.883,0,1,6,25,0,0,4,6,0,1,1
0,0.33119512195121953,0.4415,1,1,6,25,0,0,10,4,0,1,2
0,0.4403421052631579,0.29433333333333334,0,1,6,25,0,0,12,8,1,1,3
0.883,0.5191090909090909,0.4415,0,1,6,25,0,0,14,5,2,1,4
0,0.2408529411764706,0.3532,0,1,6,25,0,0,18,3,2,1,5
0,0,0.41224000000000005,0,0,5,25,0,0,25,6,0,1,7
0,0,0.4041568627450981,1,0,5,25,0,0,28,8,1,1,8
0,0,0.39638461538461545,1,0,5,25,0,0,34,2,2,1,9
0,0.28206666666666663,0.29433333333333334,0,1,6,25,0,0,22,9,0,1,6
0,0.20064864864864865,0.2522857142857143,0,1,6,25,0,0,25,10,1,1,7
0,0.32424137931034486,0.22075,0,1,6,25,0,0,28,2,2,1,8
0,0,0.3889056603773585,0,0,5,25,0,0,41,9,0,2,1
0.883,0.4415,0.39805555555555555,0,0,5,25,0,0,44,7,1,2,2
0,0.364,0.39081818181818184,1,0,5,25,0,0,49,4,1,2,3
0,0.9895,0.3838392857142857,0,0,5,25,0,0,51,3,2,2,4
1.238,0.5148536585365854,0.3337777777777778,1,1,6,25,0,0,30,7,0,1,9
0,0.31176666666666664,0.3004,0,1,6,25,0,0,33,6,0,2,1
0,0.3233095238095238,0.2730909090909091,1,1,6,25,0,0,37,4,1,2,2
1.979,0.4797948717948718,0.41525000000000006,0,1,6,25,0,0,38,8,2,2,3
0,0.5098392857142857,0.38330769230769235,0,1,6,25,0,0,41,5,2,2,4
0,0.779,0.3771052631578948,1,0,5,25,0,0,57,5,0,2,5
0,0,0.3706034482758621,1,0,5,25,0,0,59,10,1,2,6
0,0,0.3643220338983051,0,0,5,25,0,0,64,6,2,2,7
0.883,0.25920000000000004,0.419,0,1,6,25,0,0,44,3,0,2,5
0,0.2644375,0.3910666666666666,0,1,6,25,0,0,48,9,0,2,6
0,0.19536842105263155,0.366625,0,1,6,25,0,0,53,10,1,2,7
0,0.31343333333333334,0.34505882352941175,0,1,6,25,0,0,56,2,2,2,8
0.883,0.4415,0.37296666666666667,1,0,5,25,0,0,70,8,0,2,8
0,0,0.36685245901639346,1,0,5,25,0,0,73,2,0,2,9
0.883,0.29433333333333334,0.37517741935483867,0,0,5,25,0,0,79,9,1,3,1
0,0.29433333333333334,0.36922222222222223,0,0,5,25,0,0,81,7,1,3,2
0.883,0.537,0.37725000000000003,1,0,5,25,0,0,86,4,2,3,3
0,0.5025952380952381,0.3258888888888889,1,1,6,25,0,0,57,7,0,2,9
0.699,0.31811475409836065,0.3455263157894737,0,1,6,25,0,0,62,6,1,3,1
0.883,0.33632558139534885,0.3724,1,1,6,25,0,0,67,4,1,3,2
0,0.4678,0.3546666666666667,0,1,6,25,0,0,70,8,1,3,3
1.238,0.5226140350877193,0.3948181818181818,0,1,6,25,0,0,75,5,2,3,4
1.238,0.2863888888888889,0.4314782608695652,0,1,6,25,0,0,79,3,2,3,5
0,0.24888235294117647,0.4135,0,1,6,25,0,0,83,9,2,3,6
1.979,0.6833333333333332,0.2681176470588235,0,0,6,26,0,0,4,9,0,1,1
0,0.14716666666666667,0.26296153846153847,0,0,6,26,0,0,5,7,0,1,2
0,0.3222,0.258,1,0,6,26,0,0,7,4,1,1,3
0,0.39580000000000004,0.25322222222222224,0,0,6,26,0,0,13,3,2,1,4
0,0.317,0,1,1,6,26,0,0,5,6,0,1,1
1.979,0.4004347826086957,0.9895,0,1,6,26,0,0,10,3,1,1,2
0,0.44552380952380954,0.6596666666666667,1,1,6,26,0,0,14,8,1,1,3
0.883,0.5348305084745762,0.7155,1,1,6,26,0,0,16,5,2,1,4
0,0.32817391304347826,0.5724,0,1,6,26,0,0,21,10,2,1,5
0.699,0.4514,0.26132727272727274,1,0,6,26,0,0,19,5,0,1,5
1.979,0.5724,0.292,1,0,6,26,0,0,22,10,0,1,6
0,0.31639999999999996,0.2868771929824561,0,0,6,26,0,0,27,6,0,1,7
0,0,0.28193103448275864,1,0,6,26,0,0,31,2,1,1,8
0,0,0.27715254237288134,0,0,6,26,0,0,36,8,2,1,9
1.238,0.5162222222222222,0.6833333333333332,0,1,6,26,0,0,26,7,0,1,6
0.699,0.2594736842105263,0.6855714285714286,1,1,6,26,0,0,34,9,0,1,7
0,0.22028571428571428,0.599875,1,1,6,26,0,0,40,4,1,1,8
0,0.31212307692307695,0.5332222222222223,1,1,6,26,0,0,41,6,2,2,1
0.699,0.6855714285714286,0.2841833333333333,0,0,6,26,0,0,42,9,0,2,1
0,0.12614285714285714,0.2795245901639344,0,0,6,26,0,0,44,7,0,2,2
0,0.2685,0.27501612903225803,1,0,6,26,0,0,47,4,1,2,3
0.883,0.47700000000000004,0.2846666666666667,0,0,6,26,0,0,50,3,2,2,4
0,0.3761666666666667,0.28021875,1,0,6,26,0,0,53,5,2,2,5
0,0.3919148936170213,0.47990000000000005,0,1,6,26,0,0,45,3,0,2,2
0,0.43516279069767444,0.4362727272727273,1,1,6,26,0,0,50,8,1,2,3
0,0.5259166666666667,0.3999166666666667,1,1,6,26,0,0,56,5,2,2,4
0.699,0.5935,0.28666153846153847,1,0,6,26,0,0,57,10,0,2,6
0,0.26366666666666666,0.2823181818181818,0,0,6,26,0,0,63,6,0,2,7
0.883,0.4415,0.29128358208955224,1,0,6,26,0,0,66,2,1,2,8
0,0,0.287,0,0,6,26,0,0,68,8,1,2,9
0,0.110375,0.2828405797101449,0,0,6,26,0,0,76,7,2,3,2
0,0.3211914893617021,0.36915384615384617,0,1,6,26,0,0,57,10,0,2,5
0,0.505,0.3427857142857143,0,1,6,26,0,0,60,7,1,2,6
0.883,0.29064999999999996,0.3788,1,1,6,26,0,0,63,9,2,2,7
0,0.38753333333333334,0.2896666666666667,1,0,6,36,1,1,2,6,0,1,1
0,0,0.2833695652173913,1,0,6,36,1,1,6,10,1,1,2
0.883,0.4709333333333333,0.29612765957446807,0,0,6,36,1,1,9,8,2,1,3
0,0.22319999999999998,0.2899583333333333,1,0,6,36,1,1,12,5,2,1,4
0,0.2983529411764706,0.35775,0,1,6,36,1,1,2,4,0,1,1
0,0.30192,0.318,1,1,6,36,1,1,7,10,1,1,2
0.883,0.45636956521739136,0.3745,0,1,6,36,1,1,15,8,2,1,3
0,0.514888888888889,0.34045454545454545,0,1,6,36,1,1,19,5,2,1,4
0,0,0.2840408163265306,0,0,6,36,1,1,15,2,0,1,5
0,0.2198888888888889,0.27836,1,0,6,36,1,1,19,3,1,1,6
0,0.3559285714285715,0.2729019607843137,0,0,6,36,1,1,20,7,2,1,7
0,0.27131578947368423,0.3120833333333333,0,1,6,36,1,1,24,3,0,1,5
1.238,0.2112682926829268,0.38330769230769235,0,1,6,36,1,1,26,7,1,1,6
0,0.2527391304347826,0.3559285714285715,0,1,6,36,1,1,32,9,1,1,7
0,0.35409090909090907,0.33220000000000005,1,1,6,36,1,1,39,2,2,1,8
0,0.4362727272727273,0.26765384615384613,1,0,6,36,1,1,24,4,0,1,8
0,0,0.26260377358490566,0,0,6,36,1,1,26,9,1,1,9
0.699,0.407,0.2706851851851852,1,0,6,36,1,1,31,6,2,2,1
0,0,0.26576363636363637,1,0,6,36,1,1,38,10,2,2,2
0.883,0.883,0.366625,0,1,6,36,1,1,43,6,0,1,9
0,0.2940289855072464,0.34505882352941175,0,1,6,36,1,1,46,4,0,2,1
1.238,0.3202745098039216,0.39466666666666667,1,1,6,36,1,1,48,10,1,2,2
0,0.50684375,0.3738947368421053,0,1,6,36,1,1,54,5,1,2,4
0,0.4415,0.26101785714285713,0,0,6,36,1,1,43,8,0,2,3
0,0.20925,0.2564385964912281,1,0,6,36,1,1,45,5,1,2,4
0,0,0.2520172413793103,0,0,6,36,1,1,50,2,2,2,5
0,0.2643589743589744,0.3552,0,1,6,36,1,1,57,3,0,2,5
0.883,0.22726190476190475,0.38033333333333336,0,1,6,36,1,1,60,7,1,2,6
0,0.24220833333333333,0.36304545454545456,0,1,6,36,1,1,66,9,2,2,7
0.883,0.2862,0.2627118644067797,1,0,6,36,1,1,54,3,0,2,6
0,0.33220000000000005,0.25833333333333336,0,0,6,36,1,1,60,7,0,2,7
0,0.3999166666666667,0.2540983606557377,1,0,6,36,1,1,63,4,1,2,8
0,0,0.25,0,0,6,36,1,1,70,9,2,2,9
0,0.33869565217391306,0.3472608695652174,1,1,6,36,1,1,68,2,0,2,8
0,0.4415,0.33279166666666665,0,1,6,36,1,1,73,6,1,2,9
0,0.28982857142857144,0.31948,0,1,6,36,1,1,77,4,2,3,1
1.238,0.45588235294117646,0.2656825396825397,1,0,6,36,1,1,72,6,0,3,1
0.883,0.29433333333333334,0.275328125,1,0,6,36,1,1,76,10,0,3,2
0,0.41552941176470587,0.2710923076923077,0,0,6,36,1,1,81,8,0,3,3
0,0.19694117647058823,0.2669848484848485,1,0,6,36,1,1,82,5,1,3,4
0,0.2601818181818182,0.26299999999999996,1,0,6,36,1,1,87,3,2,3,6
0.699,0.3275576923076923,0.33407692307692305,1,1,6,36,1,1,82,10,0,3,2
0,0.44665957446808513,0.3217037037037037,0,1,6,36,1,1,87,8,0,3,3
0,0.49904615384615386,0.3102142857142857,0,1,6,36,1,1,89,5,1,3,4
1.238,0.2887,0.3422068965517241,0,1,6,36,1,1,98,3,2,3,5
0.883,0.24251162790697675,0.36023333333333335,0,1,6,36,1,1,102,7,2,3,6
0,0.31143750000000003,0.2591323529411764,0,0,6,36,1,1,88,7,0,3,7
0,0.36915384615384617,0.2553768115942029,1,0,6,36,1,1,92,4,1,3,8
0,0,0.2517285714285714,0,0,6,36,1,1,94,9,2,3,9
0,0.4305555555555556,0.24818309859154927,1,0,6,36,1,1,97,6,0,4,1
0,0.22075,0.2447361111111111,1,0,6,36,1,1,104,10,1,4,2
1.238,0.47305263157894734,0.2964857142857143,0,0,6,37,1,1,4,6,0,1,1
0,0.1766,0.2923098591549296,1,0,6,37,1,1,10,7,0,1,2
0,0.3717894736842105,0.28825,1,0,6,37,1,1,16,8,1,1,3
0,0.2413684210526316,0.28430136986301374,0,0,6,37,1,1,18,5,2,1,4
0,0.2914861111111111,0.372235294117647,0,1,6,37,1,1,6,4,0,1,1
0,0.31542592592592594,0.3515555555555555,1,1,6,37,1,1,11,10,1,1,2
0.883,0.48683673469387756,0.3795263157894737,0,1,6,37,1,1,15,8,2,1,3
1.238,0.5134925373134328,0.42245,0,1,6,37,1,1,18,5,2,1,4
0,0.29228571428571426,0.4023333333333333,0,1,6,37,1,1,25,3,2,1,5
0,0,0.2804594594594595,1,0,6,37,1,1,20,2,0,1,5
1.238,0.36915384615384617,0.2932266666666667,0,0,6,37,1,1,25,3,1,1,6
1.238,0.39466666666666667,0.30565789473684213,1,0,6,37,1,1,27,10,1,1,7
0,0.31993333333333335,0.30168831168831167,0,0,6,37,1,1,32,4,1,1,8
0.699,0.699,0.30678205128205127,0,0,6,37,1,1,36,9,2,1,9
0,0.44939999999999997,0.3028987341772152,0,0,6,37,1,1,42,6,2,2,1
0.699,0.2472666666666667,0.4158181818181818,0,1,6,37,1,1,30,7,0,1,6
1.979,0.28859259259259257,0.4837826086956522,0,1,6,37,1,1,32,9,0,1,7
0,0,0.463625,1,1,6,37,1,1,35,2,0,1,8
0,0.22075,0.44508000000000003,0,1,6,37,1,1,40,6,1,1,9
0,0.2874931506849315,0.4279615384615385,0,1,6,37,1,1,43,4,2,2,1
0,0.14716666666666667,0.2991125,1,0,6,37,1,1,47,7,0,2,2
0,0.3532,0.2954197530864197,1,0,6,37,1,1,51,8,1,2,3
0,0.2293,0.2918170731707317,0,0,6,37,1,1,54,5,2,2,4
0,0.30969090909090913,0.41211111111111115,1,1,6,37,1,1,48,10,0,2,2
0,0.4771,0.39739285714285716,0,1,6,37,1,1,52,8,1,2,3
0,0.5059411764705882,0.3836896551724138,0,1,6,37,1,1,54,5,2,2,4
0.699,0.13979999999999998,0.2967228915662651,1,0,6,37,1,1,58,2,0,2,5
0,0.3427857142857143,0.29319047619047617,0,0,6,37,1,1,64,3,0,2,6
0,0.3738947368421053,0.2897411764705882,1,0,6,37,1,1,67,10,2,2,7
0,0.28548837209302325,0.3709,0,1,6,37,1,1,59,3,0,2,5
0,0.2418913043478261,0.35893548387096774,0,1,6,37,1,1,62,7,1,2,6
0,0.2782857142857143,0.34771875,0,1,6,37,1,1,67,9,2,2,7
0,0.2999375,0.28637209302325584,0,0,6,37,1,1,71,4,0,2,8
0,0.3495,0.2830804597701149,0,0,6,37,1,1,75,9,1,2,9
0.883,0.47004761904761905,0.2898977272727273,0,0,6,37,1,1,78,6,2,3,1
0,0,0.3371818181818182,1,1,6,37,1,1,70,2,0,2,8
0.883,0.3532,0.35323529411764704,0,1,6,37,1,1,74,6,1,2,9
0.699,0.29305405405405405,0.3631142857142857,0,1,6,37,1,1,79,4,1,3,1
0,0.3041607142857143,0.3530277777777778,1,1,6,37,1,1,85,10,1,3,2
0.699,0.4814509803921569,0.3623783783783784,0,1,6,37,1,1,90,8,2,3,3
0.699,0.5087391304347826,0.37123684210526314,0,1,6,37,1,1,98,5,2,3,4
0.699,0.22599999999999998,0.2944943820224719,1,0,6,37,1,1,85,7,0,3,2
0,0.3363809523809524,0.2912222222222222,1,0,6,37,1,1,87,8,0,3,3
0,0.4486818181818182,0.37144615384615387,0,0,6,38,1,1,3,6,0,1,1
0,0.2534444444444444,0.3658181818181818,1,0,6,38,1,1,8,5,1,1,2
0.699,0.3528636363636364,0.3707910447761194,1,0,6,38,1,1,14,8,2,1,3
0,0.30066666666666664,0.2717333333333333,1,1,6,38,1,1,3,4,0,1,1
0.699,0.30718333333333336,0.2984375,0,1,6,38,1,1,11,10,1,1,2
0,0.5049272727272728,0.28088235294117647,1,1,6,38,1,1,12,8,1,1,3
0.699,0.5166666666666667,0.3041111111111111,1,1,6,38,1,1,19,5,2,1,4
0,0.48893877551020404,0.28810526315789475,0,1,6,38,1,1,23,7,2,1,5
0,0.1993913043478261,0.36533823529411763,0,0,6,38,1,1,19,10,0,1,4
0,0.32341176470588234,0.3600434782608696,0,0,6,38,1,1,21,7,1,1,5
0,0.11649999999999999,0.3549,1,0,6,38,1,1,26,3,2,1,6
0,0.29485106382978726,0.2737,1,1,6,38,1,1,28,3,0,1,6
0,0.30534375,0.26066666666666666,1,1,6,38,1,1,34,9,1,1,7
0,0.35628571428571426,0.24881818181818183,0,1,6,38,1,1,39,2,2,1,8
0,0.13979999999999998,0.3499014084507042,0,0,6,38,1,1,29,9,0,1,7
0,0.47,0.3450416666666667,0,0,6,38,1,1,30,4,1,1,8
0,0.09985714285714285,0.3403150684931507,1,0,6,38,1,1,34,2,2,1,9
0,0.44966666666666666,0.23800000000000002,1,1,6,38,1,1,40,6,0,1,9
0,0.29686075949367086,0.22808333333333333,1,1,6,38,1,1,44,4,1,2,1
0.883,0.3166229508196721,0.25428,0,1,6,38,1,1,47,10,2,2,2
0,0.4959107142857143,0.2445,1,1,6,38,1,1,50,8,2,2,3
0,0.4291739130434783,0.3357162162162162,0,0,6,38,1,1,35,6,0,2,1
0,0.22809999999999997,0.33124,1,0,6,38,1,1,37,5,1,2,2
0,0.33752173913043476,0.3268815789473684,1,0,6,38,1,1,40,8,2,2,3
0,0.5095890410958904,0.23544444444444446,1,1,6,38,1,1,59,5,0,2,4
0,0.47916,0.22703571428571429,0,1,6,38,1,1,66,7,1,2,5
0,0.28870833333333334,0.21920689655172415,1,1,6,38,1,1,68,3,2,2,6
0,0.19108333333333336,0.3226363636363636,0,0,6,38,1,1,42,10,0,2,4
0.883,0.35450000000000004,0.32982051282051283,0,0,6,38,1,1,44,7,1,2,5
0,0.10753846153846153,0.32564556962025315,1,0,6,38,1,1,48,3,1,2,6
0,0.11649999999999999,0.321575,0,0,6,38,1,1,53,9,2,2,7
0,0.2960909090909091,0.2119,1,1,6,38,1,1,72,9,0,2,7
0,0.31174999999999997,0.20506451612903226,0,1,6,38,1,1,76,2,1,2,8
0,0.40469999999999995,0.19865625,1,1,6,38,1,1,80,6,2,2,9
0.883,0.529,0.32850617283950617,0,0,6,38,1,1,56,4,0,2,8
0,0.087375,0.3245,1,0,6,38,1,1,58,2,0,2,9
0,0.41129166666666667,0.3205903614457832,0,0,6,38,1,1,62,6,2,3,1
0.699,0.21459375,0.21381818181818182,1,1,6,38,1,1,84,4,0,3,10
0,0.31151612903225806,0.20752941176470588,0,1,6,38,1,1,91,10,0,3,2
0,0.5027027027027028,0.2016,1,1,6,38,1,1,101,5,1,3,4
0,0.4697647058823529,0.196,0,1,6,38,1,1,103,7,2,3,5
0,0.20736363636363633,0.31677380952380957,1,0,6,38,1,1,68,5,0,3,2
1.979,0.4059166666666667,0.3363294117647059,1,0,6,38,1,1,70,8,1,3,3
0,0.18344000000000002,0.3324186046511628,0,0,6,38,1,1,76,10,1,3,4
0,0.3358421052631579,0.3285977011494253,0,0,6,38,1,1,77,7,2,3,5
0,0.09985714285714285,0.32486363636363635,1,0,6,38,1,1,83,3,0,3,6
0,0.09985714285714285,0.3212134831460674,0,0,6,38,1,1,88,9,1,3,7
0.883,0.57325,0.32745555555555556,0,0,6,38,1,1,92,4,2,3,8
0,0.3796538461538462,0.2974210526315789,0,0,6,39,1,1,2,6,0,1,1
1.238,0.33861538461538465,0.34445000000000003,1,0,6,39,1,1,4,7,1,1,2
0,0.3746923076923077,0.32804761904761903,1,0,6,39,1,1,7,8,1,1,3
0,0.16985185185185186,0.31313636363636366,0,0,6,39,1,1,12,5,2,1,4
0.883,0.4471538461538461,0.22195833333333334,0,1,6,39,1,1,4,6,0,1,1
